,title,mp3_url,midi_url,metadata
603,"
	 Bedinka gerta deila         
	",https://bdb.bertsozale.eus/common/file/get/32179,https://bdb.bertsozale.eus/common/file/get/19129,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'A1A2BA3', '7/6']"
604,"
	 Begi urdin bilo hori         
	",https://bdb.bertsozale.eus/common/file/get/31894,https://bdb.bertsozale.eus/common/file/get/24910,"['Hamabiko txikia (hg) / Sei puntuko txikia (ip)', 'AABBDE', '13']"
605,"
	 Begi urdinak dituzu eta         / Juramentua      
	",https://bdb.bertsozale.eus/common/file/get/32225,https://bdb.bertsozale.eus/common/file/get/22831,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDA2', 'Hutsik']"
606,"
	 Begiak malkoetan         
	",https://bdb.bertsozale.eus/common/file/get/32216,https://bdb.bertsozale.eus/common/file/get/19132,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAD', '7/6']"
607,"
	 Begiak parrez parrez I         
	",https://bdb.bertsozale.eus/common/file/get/32507,https://bdb.bertsozale.eus/common/file/get/21022,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
608,"
	 Begientzat bakarrik         / Abenduaren seian         / Pello ikazkina   
	",https://bdb.bertsozale.eus/common/file/get/32253,https://bdb.bertsozale.eus/common/file/get/19135,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
609,"
	 Begira frontoi honi         
	",https://bdb.bertsozale.eus/common/file/get/33405,https://bdb.bertsozale.eus/common/file/get/21634,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2BBA2', '6/7']"
610,,,,[]
611,"
	 Begira zazu Maria         
	",https://bdb.bertsozale.eus/common/file/get/33056,https://bdb.bertsozale.eus/common/file/get/24571,"['Zortzi puntuko berdina, 8 silabaz', 'ABDEDF..', '8/8/8/8/8']"
612,"
	 Begiratu hutsez gozoro hiltzen         
	",https://bdb.bertsozale.eus/common/file/get/31962,https://bdb.bertsozale.eus/common/file/get/26983,"['Hamabiko handia (hg) / Sei puntuko handia (ip)', 'A1BA2A3DA3', '5/5/4/4']"
613,"
	 Begiztatua nuen         / Euskaldun makila      
	",https://bdb.bertsozale.eus/common/file/get/32329,https://bdb.bertsozale.eus/common/file/get/19138,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
614,"
	 Bego beraz mundua         
	",https://bdb.bertsozale.eus/common/file/get/32614,https://bdb.bertsozale.eus/common/file/get/21031,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '2/5/2/4']"
615,"
	 Behean simaurra ta         
	",https://bdb.bertsozale.eus/common/file/get/32369,https://bdb.bertsozale.eus/common/file/get/19141,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
616,"
	 Behiak ekartzen ditu         
	",https://bdb.bertsozale.eus/common/file/get/32407,https://bdb.bertsozale.eus/common/file/get/19144,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
617,"
	 Behin batean joan ninduzun         
	",https://bdb.bertsozale.eus/common/file/get/31525,https://bdb.bertsozale.eus/common/file/get/22030,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '5/5/4/4']"
618,"
	 Behin batean Loiolan I         / Ja jai      
	",https://bdb.bertsozale.eus/common/file/get/32445,https://bdb.bertsozale.eus/common/file/get/19147,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDEDE', '7/6']"
619,"
	 Behin batean Loiolan II         
	",https://bdb.bertsozale.eus/common/file/get/32482,https://bdb.bertsozale.eus/common/file/get/19150,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1DB2', '7/6']"
620,"
	 Behin batean Loiolan III         
	",https://bdb.bertsozale.eus/common/file/get/32518,https://bdb.bertsozale.eus/common/file/get/19153,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
621,"
	 Behin batean Loiolan IV         
	",https://bdb.bertsozale.eus/common/file/get/32552,https://bdb.bertsozale.eus/common/file/get/19156,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB2', '7/6']"
622,"
	 Behin batean Loiolan V         
	",https://bdb.bertsozale.eus/common/file/get/32591,https://bdb.bertsozale.eus/common/file/get/19159,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
623,"
	 Behin batean mendi batean         
	",https://bdb.bertsozale.eus/common/file/get/31752,https://bdb.bertsozale.eus/common/file/get/26614,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AABDEA', '10/8/10/8']"
624,,,,[]
625,"
	 Behin eta berriz berri pozgarriz         
	",https://bdb.bertsozale.eus/common/file/get/32301,https://bdb.bertsozale.eus/common/file/get/22837,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABD', '5/5/8']"
626,"
	 Behin ta berriz jarririk         
	",https://bdb.bertsozale.eus/common/file/get/32630,https://bdb.bertsozale.eus/common/file/get/19162,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AA2BAA2', '7/6']"
627,,,,[]
628,"
	 Behin tabernan behin tabernan         
	",https://bdb.bertsozale.eus/common/file/get/32264,https://bdb.bertsozale.eus/common/file/get/22834,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', 'Hutsik']"
629,"
	 Bekatore haundi bat         
	",https://bdb.bertsozale.eus/common/file/get/32665,https://bdb.bertsozale.eus/common/file/get/19165,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AA2BD', '7/6']"
630,"
	 Bekatu gaiztoari I         
	",https://bdb.bertsozale.eus/common/file/get/32741,https://bdb.bertsozale.eus/common/file/get/19168,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '13']"
631,"
	 Bekatu gaiztoari II         
	",https://bdb.bertsozale.eus/common/file/get/32779,https://bdb.bertsozale.eus/common/file/get/19171,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '13']"
632,"
	 Belaudiko bortian         
	",https://bdb.bertsozale.eus/common/file/get/33442,https://bdb.bertsozale.eus/common/file/get/21637,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1B1DA2B2', '7/6']"
633,"
	 Belea dago haitzean         
	",https://bdb.bertsozale.eus/common/file/get/32519,https://bdb.bertsozale.eus/common/file/get/24151,"['Kopla handia', 'ABD', '8/8/10/8']"
634,"
	 Belea haragiki         / Belea eta axeria      
	",https://bdb.bertsozale.eus/common/file/get/32813,https://bdb.bertsozale.eus/common/file/get/19174,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA2', '7/6']"
635,"
	 Belenen hasi ziren         
	",https://bdb.bertsozale.eus/common/file/get/32170,https://bdb.bertsozale.eus/common/file/get/25885,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
636,"
	 Belenen sortu zaigu Jainkoa         / Bersotxo bida para bihar ditut         / Ama Birjina zeruetako   
	",https://bdb.bertsozale.eus/common/file/get/31755,https://bdb.bertsozale.eus/common/file/get/22423,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABD', '10/8']"
637,"
	 Belengo herri polita         
	",https://bdb.bertsozale.eus/common/file/get/30776,https://bdb.bertsozale.eus/common/file/get/23683,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'AB', '8/7']"
638,"
	 Belengo ikuiluko         
	",https://bdb.bertsozale.eus/common/file/get/30954,https://bdb.bertsozale.eus/common/file/get/25441,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '6/7']"
639,"
	 Belengo portalian I         
	",https://bdb.bertsozale.eus/common/file/get/32689,https://bdb.bertsozale.eus/common/file/get/21034,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
640,"
	 Belengo portalian II         
	",https://bdb.bertsozale.eus/common/file/get/32204,https://bdb.bertsozale.eus/common/file/get/25888,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
641,,,,[]
642,"
	 Beltxak eta xuriak         / Maria Erramuna         / Oraingo mutil txurrak   
	",https://bdb.bertsozale.eus/common/file/get/32726,https://bdb.bertsozale.eus/common/file/get/21037,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '6/7']"
643,"
	 Beltzeran graziosa         
	",https://bdb.bertsozale.eus/common/file/get/32852,https://bdb.bertsozale.eus/common/file/get/19177,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
644,"
	 Beltzerana naizela         
	",https://bdb.bertsozale.eus/common/file/get/32890,https://bdb.bertsozale.eus/common/file/get/19180,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
645,,,,[]
646,"
	 Bentara noa bentatik nator I         / Bentatik nator bentara noa I      
	",https://bdb.bertsozale.eus/common/file/get/31562,https://bdb.bertsozale.eus/common/file/get/22033,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AA', '15/3']"
647,"
	 Bentara noa bentatik nator II         / Bentatik nator bentara noa II       
	",https://bdb.bertsozale.eus/common/file/get/31632,https://bdb.bertsozale.eus/common/file/get/22036,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AA', '1/9/1/5/2']"
648,"
	 Bentara noa bentatik nator III         / Bentatik nator bentara noa III       
	",https://bdb.bertsozale.eus/common/file/get/31669,https://bdb.bertsozale.eus/common/file/get/22039,"['A1A2', '5/5/8']"
649,"
	 Bentara noa bentatik nator IV         
	",https://bdb.bertsozale.eus/common/file/get/32115,https://bdb.bertsozale.eus/common/file/get/26263,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '10/8']"
650,"
	 Beotibarko zelaiak         
	",https://bdb.bertsozale.eus/common/file/get/32553,https://bdb.bertsozale.eus/common/file/get/24154,"['Laukoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'ABD', '8/8/9/8']"
651,"
	 Berantxe jakin dizut         
	",https://bdb.bertsozale.eus/common/file/get/33316,https://bdb.bertsozale.eus/common/file/get/26146,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDAB', '7/6']"
652,"
	 Berau da Xaungoikoa         
	",https://bdb.bertsozale.eus/common/file/get/33126,https://bdb.bertsozale.eus/common/file/get/24574,"['Zortziko berdina, 6 puntuz eta 7 silabaz (hg) / Sei puntuko berdina (ip)', 'ABDE', '7/7/7/7/7']"
653,,,,[]
654,"
	 Bere izatez española da         
	",https://bdb.bertsozale.eus/common/file/get/32338,https://bdb.bertsozale.eus/common/file/get/22840,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABD', '5/5/5/3']"
655,"
	 Bere jatorriz duen         
	",https://bdb.bertsozale.eus/common/file/get/30991,https://bdb.bertsozale.eus/common/file/get/25444,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB2', '7/6']"
656,"
	 Berez ez nekien eta         
	",https://bdb.bertsozale.eus/common/file/get/71104,https://bdb.bertsozale.eus/common/file/get/71102,"['Hamalauko berdina, 7 puntuz eta 8 silabaz (hg) / Zazpi puntuko berdina 16 silabaz (ip)', 'A-B-C', 'Hutsik']"
657,"
	 Berezuetan jaiotakua         
	",https://bdb.bertsozale.eus/common/file/get/33184,https://bdb.bertsozale.eus/common/file/get/27073,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '10/8']"
658,,,,[]
659,"
	 Berri onakin gera I         / Zure bihotzak ez dau         / Arbola bat geneukan   
	",https://bdb.bertsozale.eus/common/file/get/32764,https://bdb.bertsozale.eus/common/file/get/21040,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
660,"
	 Berri onakin gera II         
	",https://bdb.bertsozale.eus/common/file/get/32242,https://bdb.bertsozale.eus/common/file/get/25891,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '6/7']"
661,"
	 Berri onaren berri emaile         
	",https://bdb.bertsozale.eus/common/file/get/31846,https://bdb.bertsozale.eus/common/file/get/23530,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1A2BDA2', '5/5/8']"
662,,,,[]
663,"
	 Berrizko itsuari         
	",https://bdb.bertsozale.eus/common/file/get/32928,https://bdb.bertsozale.eus/common/file/get/19183,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2B1B2', '13']"
664,,,,[]
665,"
	 Berrogeita hamar bortz urte badu         
	",https://bdb.bertsozale.eus/common/file/get/32271,https://bdb.bertsozale.eus/common/file/get/26449,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '9/8']"
666,"
	 Bertolt Brechtek hitz egiten         
	",https://bdb.bertsozale.eus/common/file/get/30814,https://bdb.bertsozale.eus/common/file/get/23686,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'AB', '8/7']"
667,"
	 Bertso berriak zeloz beterik         
	",https://bdb.bertsozale.eus/common/file/get/31794,https://bdb.bertsozale.eus/common/file/get/22426,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'A1BA2', '9/5/4']"
668,"
	 Bertso berritxo bida         
	",https://bdb.bertsozale.eus/common/file/get/33037,https://bdb.bertsozale.eus/common/file/get/19192,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
669,"
	 Bertso bi paratzeko         
	",https://bdb.bertsozale.eus/common/file/get/33481,https://bdb.bertsozale.eus/common/file/get/21640,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2BA1A2', '13']"
670,"
	 Bertso polit bat kantatuko det A         / Saibururena         / Gorroto gabe bizi gaitezen   
	",https://bdb.bertsozale.eus/common/file/get/32378,https://bdb.bertsozale.eus/common/file/get/22843,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '10/6/2']"
671,"
	 Bertso polit bat kantatuko det B         / Urte askuan egondu gera      
	",https://bdb.bertsozale.eus/common/file/get/32309,https://bdb.bertsozale.eus/common/file/get/26452,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BD', '10/8']"
672,"
	 Bertsolaria ez naiz ni baine         
	",https://bdb.bertsozale.eus/common/file/get/32152,https://bdb.bertsozale.eus/common/file/get/26266,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '9/5/4']"
673,,,,[]
674,"
	 Bertsotan jo ditugu         / Kupela      
	",https://bdb.bertsozale.eus/common/file/get/33354,https://bdb.bertsozale.eus/common/file/get/26149,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2BA2D', '7/6']"
675,"
	 Bertsotxo bida para bihar ditut         
	",https://bdb.bertsozale.eus/common/file/get/31831,https://bdb.bertsozale.eus/common/file/get/22429,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABD', '3/3/4/3/3']"
676,"
	 Bertsuak jarri dizkat         
	",https://bdb.bertsozale.eus/common/file/get/33220,https://bdb.bertsozale.eus/common/file/get/27076,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'ABD', '6/7']"
677,"
	 Bertsuak jarritzeko         
	",https://bdb.bertsozale.eus/common/file/get/33516,https://bdb.bertsozale.eus/common/file/get/21643,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1BDA2B', '8/5']"
678,"
	 Besta eder huntara         
	",https://bdb.bertsozale.eus/common/file/get/33142,https://bdb.bertsozale.eus/common/file/get/19198,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
679,"
	 Beste bateko inularretan         
	",https://bdb.bertsozale.eus/common/file/get/32416,https://bdb.bertsozale.eus/common/file/get/22846,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '5/5/5/3']"
680,"
	 Beste idazlan batek         
	",https://bdb.bertsozale.eus/common/file/get/31979,https://bdb.bertsozale.eus/common/file/get/25093,"['Zortziko berezia, 5 puntuz (hg) / Bost puntuko berezia (ip)', 'AAB1B2', 'Hutsik']"
681,"
	 Bestek aplikatu dit         
	",https://bdb.bertsozale.eus/common/file/get/33179,https://bdb.bertsozale.eus/common/file/get/19201,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA1', '7/6']"
682,"
	 Bestek etxeratua         
	",https://bdb.bertsozale.eus/common/file/get/32280,https://bdb.bertsozale.eus/common/file/get/25894,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
683,"
	 Betelure Betelure         
	",https://bdb.bertsozale.eus/common/file/get/32631,https://bdb.bertsozale.eus/common/file/get/24157,"['Kopla handiaren moldekoa', 'ABD', '8/8/10/8']"
684,"
	 Beti ez da alaia         
	",https://bdb.bertsozale.eus/common/file/get/33255,https://bdb.bertsozale.eus/common/file/get/27079,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
685,,,,[]
686,"
	 Beti penamendutan         
	",https://bdb.bertsozale.eus/common/file/get/33289,https://bdb.bertsozale.eus/common/file/get/27082,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AAB', '7/6']"
687,"
	 Beti penetan beti penetan         
	",https://bdb.bertsozale.eus/common/file/get/31868,https://bdb.bertsozale.eus/common/file/get/22432,"['Seikoa, handiaren moldekoa, 3 puntuz (hg) / Hiru puntukoa, handiaren moldekoa (ip)', 'ABA', '4/5/5/4']"
688,"
	 Betizuak alde egin         
	",https://bdb.bertsozale.eus/common/file/get/33214,https://bdb.bertsozale.eus/common/file/get/19204,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2A3A4', '8/5']"
689,"
	 Betor iluna laster         
	",https://bdb.bertsozale.eus/common/file/get/33249,https://bdb.bertsozale.eus/common/file/get/19207,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
690,"
	 Betroiarena A         / Fernandorena         / Joan den ostegunean   
	",https://bdb.bertsozale.eus/common/file/get/30779,https://bdb.bertsozale.eus/common/file/get/25030,"['Hamalaukoa, txikiaren moldekoa, 9 puntuz (hg) / Bederatzi puntukoa, txikiaren moldekoa (ip)', 'ABDE...', '7/6']"
691,"
	 Betroiarena B         / Ene izpirituan A         / Zahar gazten arteko A   
	",https://bdb.bertsozale.eus/common/file/get/30852,https://bdb.bertsozale.eus/common/file/get/25033,"['Hamalaukoa, txikiaren moldekoa, 9 puntuz (hg) / Bederatzi puntukoa, txikiaren moldekoa (ip)', '7/6']"
692,"
	 Betroiarena C         / Ene izpirituian B         / Zahar-gazteen arteko B   
	",https://bdb.bertsozale.eus/common/file/get/30970,https://bdb.bertsozale.eus/common/file/get/25036,"['Hamalaukoa, txikiaren moldekoa, 9 puntuz (hg) / Bederatzi puntukoa, txikiaren moldekoa (ip)', '7/6']"
693,,,,[]
694,"
	 Bi berset dolorusik I         
	",https://bdb.bertsozale.eus/common/file/get/30777,https://bdb.bertsozale.eus/common/file/get/21646,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2B1DB2', '7/6']"
695,"
	 Bi berset dolorusik II         
	",https://bdb.bertsozale.eus/common/file/get/33323,https://bdb.bertsozale.eus/common/file/get/27085,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDE', '7/6']"
696,"
	 Bi bertset berririk         
	",https://bdb.bertsozale.eus/common/file/get/33283,https://bdb.bertsozale.eus/common/file/get/19210,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AABA', '4/2/7']"
697,"
	 Bi etorrera ditu         
	",https://bdb.bertsozale.eus/common/file/get/33318,https://bdb.bertsozale.eus/common/file/get/19213,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
698,"
	 Bi maitetasun dauzkat         
	",https://bdb.bertsozale.eus/common/file/get/33355,https://bdb.bertsozale.eus/common/file/get/19216,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
699,"
	 Bi mila urte laister dirade         
	",https://bdb.bertsozale.eus/common/file/get/32454,https://bdb.bertsozale.eus/common/file/get/22849,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '10/6/2']"
700,"
	 Bi mila urte pasatu ziran         / Frantsesarena      
	",https://bdb.bertsozale.eus/common/file/get/32492,https://bdb.bertsozale.eus/common/file/get/22852,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '4/5/5/4']"
701,"
	 Bi pertsu ditut kantaturen         / Totxa      
	",https://bdb.bertsozale.eus/common/file/get/31703,https://bdb.bertsozale.eus/common/file/get/22042,"['Lau puntukoa, berdinaren moldekoa', 'AB', '8/2/8']"
